Data i hora                 tipus  UTMx       UTMy        latitud     longitud      Amplitud(kA)  Risetime maxrisetime 
2013-11-17 05:08:37.352963  nt     409566.06  4581735.4   41.3813400  1.9185051                         -5.9570      128        0
2013-11-17 05:08:37.353848  nt     403246.43  4579566.5   41.3610730  1.8432893                          9.9900      376        0
2013-11-17 05:08:37.384211  nt     409796.62  4588451.9   41.4418530  1.9202607                         -8.4175      284        0
2013-11-17 05:08:37.430504  nt     412741.75  4582020.9   41.3842620  1.9564357                         60.0510      152        0
2013-11-17 05:10:52.168201  nt     579419.17  4534753.4   40.9593600  3.9436965                       -106.5600      171        0
2013-11-17 05:13:30.339131  nt     470218.55  4595779.4   41.5123670  2.6431255                         -4.6620      168        0
2013-11-17 05:13:30.472253  nt     473878.98  4594135.8   41.4976900  2.6870594                         -8.1955       44        0
2013-11-17 05:15:49.505375  nt     515996.39  4584017.6   41.4068200  3.1913762                         14.2635      180        0
2013-11-17 05:18:59.891063  nt     411727.33  4581702.4   41.3812830  1.9443521                         15.7065       76        0
2013-11-17 05:18:59.892586  nt     411805.07  4581651.5   41.3808330  1.9452891                        -84.1380      156        0
2013-11-17 05:20:48.005811  nt     496804.67  4588524.0   41.4475630  2.9617481                       -236.8930      448        0
2013-11-17 05:20:48.220082  nt     498324.61  4589445.1   41.4558640  2.9799410                         -6.7895       36        0
2013-11-17 05:22:44.605348  nt     497709.61  4589805.6   41.4591100  2.9725764                         -6.2345       40        0
2013-11-17 05:23:16.018988  nt     408410.50  4583300.7   41.3953060  1.9044516                        -23.3470      168        0
2013-11-17 05:23:16.022834  nt     408477.36  4583414.7   41.3963400  1.9052339                         -8.2510      280        0
2013-11-17 05:25:28.5817    nt     497077.69  4591714.3   41.4763000  2.9650010                       -156.6210      180        0
2013-11-17 05:25:28.602343  nt     496566.03  4591465.9   41.4740600  2.9588745                          8.8060      132        0
2013-11-17 05:35:10.176312  nt     495602.31  4594620.7   41.5024720  2.9473100                          6.0495       88        0
2013-11-17 05:35:10.434487  nt     489778.22  4599609.1   41.5473500  2.8774452                        -10.5820       48        0
2013-11-17 05:35:10.510501  nt     492348.13  4599293.6   41.5445370  2.9082613                         -9.6755       48        0
2013-11-17 05:35:10.528219  nt     489402.03  4599827.3   41.5493100  2.8729310                        -10.9890       52        0
2013-11-17 05:35:10.623148  nt     488699.51  4599444.5   41.5458530  2.8645150                         -7.2520       40        0
2013-11-17 05:38:34.025647  nt     503673.60  4594037.6   41.4972230  3.0440110                         16.6500      300        0
2013-11-17 05:38:34.027527  nt     474512.67  4592518.9   41.4831470  2.6947196                         10.7485      168        0
2013-11-17 05:41:20.043266  nt     498797.10  4597895.6   41.5319800  2.9855812                         17.8155       80        0
2013-11-17 05:41:20.043951  nt     489835.11  4597638.6   41.5296020  2.8781605                       -173.9920      232        0
2013-11-17 05:46:16.570356  nt     490587.08  4598157.3   41.5342830  2.8871658                          9.3795       48        0
2013-11-17 05:46:16.830713  nt     485011.33  4605188.7   41.5975300  2.8201530                         -7.8810       60        0
2013-11-17 06:01:08.825965  nt     527753.90  4609282.9   41.6340640  3.3332030                        110.1860      352        0
2013-11-17 06:07:13.60184   nt     525839.54  4607239.4   41.6157230  3.3101320                        -10.8040       56        0
2013-11-17 06:10:12.217694  nt     526754.94  4614860.4   41.6843340  3.3214598                          8.0660      348        0
2013-11-17 06:16:12.563683  nt     496992.92  4612378.1   41.6624200  2.9638822                        -11.1000      348        0
2013-11-17 06:19:09.917977  nt     533937.86  4613634.6   41.6730200  3.4076908                        -13.4865       76        0
2013-11-17 06:20:30.888856  nt     550630.70  4620065.5   41.7300530  3.6087565                         13.0610      180        0
2013-11-17 06:21:56.059416  nt     518519.12  4619194.7   41.7236060  3.2226422                        -14.6335       68        0
2013-11-17 06:21:56.129742  nt     522761.02  4619056.1   41.7222480  3.2736337                         -8.7690       44        0
2013-11-17 06:22:47.204084  nt     522265.54  4619721.6   41.7282560  3.2677020                         24.1795      140        0
2013-11-17 06:23:33.688538  nt     555029.09  4618763.0   41.7180300  3.6615167                         18.7775      176        0
2013-11-17 06:24:18.701393  nt     522444.21  4621451.1   41.7438280  3.2699153                        -14.4300       56        0
2013-11-17 06:24:19.099885  nt     531245.15  4606526.0   41.6091040  3.3749730                         -9.8235       44        0
2013-11-17 06:26:07.779829  nt     523089.33  4622894.9   41.7568130  3.2777295                        -13.0980       80        0
2013-11-17 06:26:07.882591  nt     524623.43  4623054.0   41.7582000  3.2961888                         -7.8070       52        0
2013-11-17 06:29:00.938061  nt     512751.15  4626606.3   41.7904740  3.1534572                         14.3560      363        0
2013-11-17 06:29:00.962667  nt     521367.31  4621168.2   41.7413100  3.2569544                         11.6920      268        0
2013-11-17 06:29:01.457833  nt     521032.56  4619219.0   41.7237630  3.2528600                        -14.6150       80        0
2013-11-17 06:33:11.386328  nt     517618.78  4624730.6   41.7734870  3.2119820                       -107.7260      180        0
